OrderItemID,OrderID,ProductID,Quantity,PricePerUnit
"ITEM-1431","ORD-50580","PROD-111","1","6347.69"
"ITEM-1432","ORD-50581","PROD-112","1","8648.47"
"ITEM-1433","ORD-50581","PROD-111","3","6347.69"
"ITEM-1434","ORD-50581","PROD-125","2","5681.81"
"ITEM-1435","ORD-50581","PROD-126","3","696.05"
"ITEM-1436","ORD-50582","PROD-113","1","1369.31"
"ITEM-1437","ORD-50582","PROD-105","2","9160.98"
"ITEM-1438","ORD-50582","PROD-107","3","4137.55"
"ITEM-1439","ORD-50582","PROD-126","1","696.05"
"ITEM-1440","ORD-50583","PROD-108","2","7171.77"
"ITEM-1441","ORD-50583","PROD-132","1","4491.66"
"ITEM-1442","ORD-50584","PROD-133","2","9603.27"
"ITEM-1443","ORD-50584","PROD-107","1","4137.55"
"ITEM-1444","ORD-50585","PROD-134","3","5568.01"
"ITEM-1445","ORD-50585","PROD-115","2","6382.82"
"ITEM-1446","ORD-50586","PROD-103","1","8456.17"
"ITEM-1447","ORD-50587","PROD-128","1","1323.54"
"ITEM-1448","ORD-50587","PROD-120","3","7586.78"
"ITEM-1449","ORD-50587","PROD-123","1","3560.76"
"ITEM-1450","ORD-50588","PROD-108","2","7171.77"
"ITEM-1451","ORD-50588","PROD-105","3","9160.98"
"ITEM-1452","ORD-50589","PROD-122","1","8081.2"
"ITEM-1453","ORD-50589","PROD-117","3","3922.1"
"ITEM-1454","ORD-50589","PROD-109","2","5729.65"
"ITEM-1455","ORD-50590","PROD-101","1","1519.3"
"ITEM-1456","ORD-50590","PROD-104","3","8415.41"
"ITEM-1457","ORD-50590","PROD-133","2","9603.27"
"ITEM-1458","ORD-50590","PROD-104","1","8415.41"
"ITEM-1459","ORD-50591","PROD-115","1","6382.82"
"ITEM-1460","ORD-50592","PROD-117","1","3922.1"
"ITEM-1461","ORD-50592","PROD-133","3","9603.27"
"ITEM-1462","ORD-50592","PROD-114","3","819.61"
"ITEM-1463","ORD-50593","PROD-122","2","8081.2"
"ITEM-1464","ORD-50593","PROD-126","3","696.05"
"ITEM-1465","ORD-50594","PROD-115","3","6382.82"
"ITEM-1466","ORD-50594","PROD-121","3","9398.24"
"ITEM-1467","ORD-50594","PROD-115","2","6382.82"
"ITEM-1468","ORD-50595","PROD-110","2","8525.08"
"ITEM-1469","ORD-50596","PROD-109","1","5729.65"
"ITEM-1470","ORD-50596","PROD-105","1","9160.98"
"ITEM-1471","ORD-50596","PROD-122","1","8081.2"
"ITEM-1472","ORD-50597","PROD-115","1","6382.82"
"ITEM-1473","ORD-50598","PROD-129","3","2495.97"
"ITEM-1474","ORD-50598","PROD-102","2","3718.09"
"ITEM-1475","ORD-50598","PROD-107","3","4137.55"
"ITEM-1476","ORD-50598","PROD-121","3","9398.24"
"ITEM-1477","ORD-50599","PROD-104","2","8415.41"
"ITEM-1478","ORD-50599","PROD-127","1","5545.96"
"ITEM-1479","ORD-50600","PROD-107","3","4137.55"
"ITEM-1480","ORD-50601","PROD-114","3","819.61"
"ITEM-1481","ORD-50601","PROD-111","1","6347.69"
"ITEM-1482","ORD-50601","PROD-113","3","1369.31"
"ITEM-1483","ORD-50601","PROD-111","3","6347.69"
"ITEM-1484","ORD-50602","PROD-110","3","8525.08"
"ITEM-1485","ORD-50602","PROD-132","1","4491.66"
"ITEM-1486","ORD-50603","PROD-116","2","6649.58"
"ITEM-1487","ORD-50603","PROD-134","1","5568.01"
"ITEM-1488","ORD-50603","PROD-126","2","696.05"
"ITEM-1489","ORD-50603","PROD-127","2","5545.96"
"ITEM-1490","ORD-50604","PROD-118","2","6702.37"
"ITEM-1491","ORD-50604","PROD-113","3","1369.31"
"ITEM-1492","ORD-50605","PROD-114","2","819.61"
"ITEM-1493","ORD-50605","PROD-133","1","9603.27"
"ITEM-1494","ORD-50606","PROD-107","1","4137.55"
"ITEM-1495","ORD-50606","PROD-128","2","1323.54"
"ITEM-1496","ORD-50606","PROD-102","2","3718.09"
"ITEM-1497","ORD-50607","PROD-130","2","6644.43"
"ITEM-1498","ORD-50607","PROD-130","2","6644.43"
"ITEM-1499","ORD-50608","PROD-118","2","6702.37"
"ITEM-1500","ORD-50608","PROD-111","2","6347.69"
"ITEM-1501","ORD-50608","PROD-125","1","5681.81"
"ITEM-1502","ORD-50608","PROD-102","1","3718.09"
"ITEM-1503","ORD-50609","PROD-117","1","3922.1"
"ITEM-1504","ORD-50609","PROD-111","3","6347.69"
"ITEM-1505","ORD-50609","PROD-128","2","1323.54"
"ITEM-1506","ORD-50610","PROD-134","3","5568.01"
"ITEM-1507","ORD-50610","PROD-131","2","5849.74"
"ITEM-1508","ORD-50611","PROD-101","3","1519.3"
"ITEM-1509","ORD-50611","PROD-129","1","2495.97"
"ITEM-1510","ORD-50611","PROD-132","3","4491.66"
"ITEM-1511","ORD-50612","PROD-110","3","8525.08"
"ITEM-1512","ORD-50612","PROD-121","2","9398.24"
"ITEM-1513","ORD-50612","PROD-123","1","3560.76"
"ITEM-1514","ORD-50613","PROD-101","2","1519.3"
"ITEM-1515","ORD-50613","PROD-125","3","5681.81"
"ITEM-1516","ORD-50614","PROD-116","1","6649.58"
"ITEM-1517","ORD-50614","PROD-122","1","8081.2"
"ITEM-1518","ORD-50615","PROD-101","2","1519.3"
"ITEM-1519","ORD-50615","PROD-120","3","7586.78"
"ITEM-1520","ORD-50616","PROD-109","1","5729.65"
"ITEM-1521","ORD-50616","PROD-120","2","7586.78"
"ITEM-1522","ORD-50616","PROD-117","2","3922.1"
"ITEM-1523","ORD-50617","PROD-132","1","4491.66"
"ITEM-1524","ORD-50617","PROD-104","2","8415.41"
"ITEM-1525","ORD-50617","PROD-112","2","8648.47"
"ITEM-1526","ORD-50617","PROD-121","1","9398.24"
"ITEM-1527","ORD-50618","PROD-127","1","5545.96"
"ITEM-1528","ORD-50618","PROD-133","3","9603.27"
"ITEM-1529","ORD-50618","PROD-123","1","3560.76"
"ITEM-1530","ORD-50619","PROD-106","2","8183.6"
"ITEM-1531","ORD-50619","PROD-104","2","8415.41"
"ITEM-1532","ORD-50619","PROD-110","1","8525.08"
"ITEM-1533","ORD-50620","PROD-106","3","8183.6"
"ITEM-1534","ORD-50620","PROD-109","2","5729.65"
"ITEM-1535","ORD-50621","PROD-104","1","8415.41"
"ITEM-1536","ORD-50621","PROD-106","1","8183.6"
"ITEM-1537","ORD-50621","PROD-131","1","5849.74"
"ITEM-1538","ORD-50622","PROD-131","3","5849.74"
"ITEM-1539","ORD-50622","PROD-115","1","6382.82"
"ITEM-1540","ORD-50622","PROD-129","1","2495.97"
"ITEM-1541","ORD-50622","PROD-127","3","5545.96"
"ITEM-1542","ORD-50623","PROD-129","3","2495.97"
"ITEM-1543","ORD-50624","PROD-115","2","6382.82"
"ITEM-1544","ORD-50625","PROD-116","2","6649.58"
"ITEM-1545","ORD-50625","PROD-126","2","696.05"
"ITEM-1546","ORD-50625","PROD-118","3","6702.37"
"ITEM-1547","ORD-50626","PROD-107","3","4137.55"
"ITEM-1548","ORD-50626","PROD-125","1","5681.81"
"ITEM-1549","ORD-50627","PROD-105","1","9160.98"
"ITEM-1550","ORD-50627","PROD-103","1","8456.17"
"ITEM-1551","ORD-50627","PROD-113","3","1369.31"
"ITEM-1552","ORD-50627","PROD-102","1","3718.09"
"ITEM-1553","ORD-50628","PROD-111","3","6347.69"
"ITEM-1554","ORD-50629","PROD-111","2","6347.69"
"ITEM-1555","ORD-50629","PROD-112","3","8648.47"
"ITEM-1556","ORD-50629","PROD-132","2","4491.66"
"ITEM-1557","ORD-50629","PROD-128","1","1323.54"
"ITEM-1558","ORD-50630","PROD-113","1","1369.31"
"ITEM-1559","ORD-50630","PROD-118","2","6702.37"
"ITEM-1560","ORD-50631","PROD-127","2","5545.96"
"ITEM-1561","ORD-50631","PROD-116","1","6649.58"
"ITEM-1562","ORD-50631","PROD-132","1","4491.66"
"ITEM-1563","ORD-50632","PROD-105","3","9160.98"
"ITEM-1564","ORD-50632","PROD-126","2","696.05"
"ITEM-1565","ORD-50632","PROD-132","1","4491.66"
"ITEM-1566","ORD-50633","PROD-130","2","6644.43"
"ITEM-1567","ORD-50634","PROD-107","2","4137.55"
"ITEM-1568","ORD-50635","PROD-132","1","4491.66"
"ITEM-1569","ORD-50635","PROD-106","2","8183.6"
"ITEM-1570","ORD-50636","PROD-130","2","6644.43"
"ITEM-1571","ORD-50636","PROD-105","1","9160.98"
"ITEM-1572","ORD-50636","PROD-128","3","1323.54"
"ITEM-1573","ORD-50637","PROD-116","2","6649.58"
"ITEM-1574","ORD-50637","PROD-130","2","6644.43"
"ITEM-1575","ORD-50637","PROD-119","2","2946.97"
"ITEM-1576","ORD-50637","PROD-127","1","5545.96"
"ITEM-1577","ORD-50638","PROD-119","2","2946.97"
"ITEM-1578","ORD-50638","PROD-126","3","696.05"
"ITEM-1579","ORD-50639","PROD-114","1","819.61"
"ITEM-1580","ORD-50639","PROD-128","3","1323.54"
"ITEM-1581","ORD-50639","PROD-118","1","6702.37"
"ITEM-1582","ORD-50640","PROD-111","3","6347.69"
"ITEM-1583","ORD-50640","PROD-102","2","3718.09"
"ITEM-1584","ORD-50640","PROD-133","1","9603.27"
"ITEM-1585","ORD-50641","PROD-121","2","9398.24"
"ITEM-1586","ORD-50641","PROD-130","1","6644.43"
"ITEM-1587","ORD-50641","PROD-122","1","8081.2"
"ITEM-1588","ORD-50642","PROD-115","3","6382.82"
"ITEM-1589","ORD-50642","PROD-104","3","8415.41"
"ITEM-1590","ORD-50642","PROD-112","2","8648.47"
"ITEM-1591","ORD-50643","PROD-133","2","9603.27"
"ITEM-1592","ORD-50643","PROD-105","2","9160.98"
"ITEM-1593","ORD-50643","PROD-126","2","696.05"
"ITEM-1594","ORD-50643","PROD-129","2","2495.97"
"ITEM-1595","ORD-50644","PROD-118","2","6702.37"
"ITEM-1596","ORD-50645","PROD-120","3","7586.78"
"ITEM-1597","ORD-50645","PROD-110","1","8525.08"
"ITEM-1598","ORD-50645","PROD-129","3","2495.97"
"ITEM-1599","ORD-50645","PROD-103","1","8456.17"
"ITEM-1600","ORD-50646","PROD-102","2","3718.09"
"ITEM-1601","ORD-50646","PROD-104","2","8415.41"
"ITEM-1602","ORD-50646","PROD-113","2","1369.31"
"ITEM-1603","ORD-50646","PROD-114","3","819.61"
"ITEM-1604","ORD-50647","PROD-117","3","3922.1"
"ITEM-1605","ORD-50647","PROD-104","1","8415.41"
"ITEM-1606","ORD-50647","PROD-115","1","6382.82"
"ITEM-1607","ORD-50647","PROD-103","3","8456.17"
"ITEM-1608","ORD-50648","PROD-104","1","8415.41"
"ITEM-1609","ORD-50648","PROD-107","1","4137.55"
"ITEM-1610","ORD-50649","PROD-126","2","696.05"
"ITEM-1611","ORD-50649","PROD-123","3","3560.76"
"ITEM-1612","ORD-50649","PROD-126","2","696.05"
"ITEM-1613","ORD-50649","PROD-126","1","696.05"
"ITEM-1614","ORD-50650","PROD-105","2","9160.98"
"ITEM-1615","ORD-50650","PROD-116","2","6649.58"
"ITEM-1616","ORD-50651","PROD-121","3","9398.24"
"ITEM-1617","ORD-50651","PROD-128","3","1323.54"
"ITEM-1618","ORD-50652","PROD-119","2","2946.97"
"ITEM-1619","ORD-50652","PROD-109","2","5729.65"
"ITEM-1620","ORD-50652","PROD-123","3","3560.76"
"ITEM-1621","ORD-50653","PROD-116","2","6649.58"
"ITEM-1622","ORD-50653","PROD-124","3","2838.25"
"ITEM-1623","ORD-50653","PROD-118","3","6702.37"
"ITEM-1624","ORD-50653","PROD-133","2","9603.27"
"ITEM-1625","ORD-50654","PROD-101","3","1519.3"
"ITEM-1626","ORD-50655","PROD-104","2","8415.41"
"ITEM-1627","ORD-50655","PROD-106","2","8183.6"
"ITEM-1628","ORD-50655","PROD-106","1","8183.6"
"ITEM-1629","ORD-50655","PROD-102","1","3718.09"
"ITEM-1630","ORD-50656","PROD-113","1","1369.31"
"ITEM-1631","ORD-50656","PROD-111","1","6347.69"
"ITEM-1632","ORD-50656","PROD-105","1","9160.98"
"ITEM-1633","ORD-50657","PROD-118","3","6702.37"
"ITEM-1634","ORD-50658","PROD-112","1","8648.47"
"ITEM-1635","ORD-50658","PROD-110","3","8525.08"
"ITEM-1636","ORD-50658","PROD-101","3","1519.3"
"ITEM-1637","ORD-50658","PROD-128","1","1323.54"
"ITEM-1638","ORD-50659","PROD-107","3","4137.55"
"ITEM-1639","ORD-50659","PROD-126","1","696.05"
"ITEM-1640","ORD-50660","PROD-125","1","5681.81"
"ITEM-1641","ORD-50661","PROD-120","1","7586.78"
"ITEM-1642","ORD-50661","PROD-122","1","8081.2"
"ITEM-1643","ORD-50662","PROD-123","2","3560.76"
"ITEM-1644","ORD-50662","PROD-117","3","3922.1"
"ITEM-1645","ORD-50662","PROD-117","2","3922.1"
"ITEM-1646","ORD-50662","PROD-122","3","8081.2"
"ITEM-1647","ORD-50663","PROD-116","3","6649.58"
"ITEM-1648","ORD-50663","PROD-121","3","9398.24"
"ITEM-1649","ORD-50663","PROD-117","2","3922.1"
"ITEM-1650","ORD-50664","PROD-129","3","2495.97"
"ITEM-1651","ORD-50665","PROD-127","1","5545.96"
"ITEM-1652","ORD-50665","PROD-116","3","6649.58"
"ITEM-1653","ORD-50666","PROD-120","2","7586.78"
"ITEM-1654","ORD-50666","PROD-125","3","5681.81"
"ITEM-1655","ORD-50667","PROD-112","2","8648.47"
"ITEM-1656","ORD-50668","PROD-125","1","5681.81"
"ITEM-1657","ORD-50669","PROD-114","1","819.61"
"ITEM-1658","ORD-50670","PROD-114","2","819.61"
"ITEM-1659","ORD-50671","PROD-112","3","8648.47"
"ITEM-1660","ORD-50671","PROD-134","3","5568.01"
"ITEM-1661","ORD-50671","PROD-115","1","6382.82"
"ITEM-1662","ORD-50672","PROD-119","2","2946.97"
"ITEM-1663","ORD-50672","PROD-105","2","9160.98"
"ITEM-1664","ORD-50672","PROD-118","1","6702.37"
"ITEM-1665","ORD-50673","PROD-126","3","696.05"
"ITEM-1666","ORD-50673","PROD-115","2","6382.82"
"ITEM-1667","ORD-50673","PROD-112","2","8648.47"
"ITEM-1668","ORD-50674","PROD-119","2","2946.97"
"ITEM-1669","ORD-50675","PROD-124","1","2838.25"
"ITEM-1670","ORD-50675","PROD-104","1","8415.41"
"ITEM-1671","ORD-50675","PROD-102","1","3718.09"
"ITEM-1672","ORD-50675","PROD-134","2","5568.01"
"ITEM-1673","ORD-50676","PROD-123","1","3560.76"
"ITEM-1674","ORD-50677","PROD-124","1","2838.25"
"ITEM-1675","ORD-50677","PROD-125","3","5681.81"
"ITEM-1676","ORD-50677","PROD-130","2","6644.43"
"ITEM-1677","ORD-50677","PROD-126","2","696.05"
"ITEM-1678","ORD-50678","PROD-117","3","3922.1"
"ITEM-1679","ORD-50678","PROD-121","2","9398.24"
"ITEM-1680","ORD-50679","PROD-132","3","4491.66"
"ITEM-1681","ORD-50680","PROD-134","1","5568.01"
"ITEM-1682","ORD-50680","PROD-101","2","1519.3"
"ITEM-1683","ORD-50680","PROD-107","3","4137.55"
"ITEM-1684","ORD-50681","PROD-132","3","4491.66"
"ITEM-1685","ORD-50681","PROD-115","3","6382.82"
"ITEM-1686","ORD-50681","PROD-120","2","7586.78"
"ITEM-1687","ORD-50682","PROD-117","1","3922.1"
"ITEM-1688","ORD-50682","PROD-120","1","7586.78"
"ITEM-1689","ORD-50682","PROD-110","3","8525.08"
"ITEM-1690","ORD-50682","PROD-111","2","6347.69"
"ITEM-1691","ORD-50683","PROD-131","2","5849.74"
"ITEM-1692","ORD-50684","PROD-104","2","8415.41"
"ITEM-1693","ORD-50684","PROD-104","3","8415.41"
"ITEM-1694","ORD-50684","PROD-122","3","8081.2"
"ITEM-1695","ORD-50684","PROD-112","3","8648.47"
"ITEM-1696","ORD-50685","PROD-110","3","8525.08"
"ITEM-1697","ORD-50685","PROD-125","3","5681.81"
"ITEM-1698","ORD-50685","PROD-116","3","6649.58"
"ITEM-1699","ORD-50685","PROD-126","3","696.05"
"ITEM-1700","ORD-50686","PROD-110","1","8525.08"
"ITEM-1701","ORD-50686","PROD-128","2","1323.54"
"ITEM-1702","ORD-50687","PROD-105","2","9160.98"
"ITEM-1703","ORD-50687","PROD-125","2","5681.81"
"ITEM-1704","ORD-50687","PROD-118","2","6702.37"
"ITEM-1705","ORD-50688","PROD-129","2","2495.97"
"ITEM-1706","ORD-50689","PROD-122","3","8081.2"
"ITEM-1707","ORD-50689","PROD-103","3","8456.17"
"ITEM-1708","ORD-50689","PROD-104","3","8415.41"
"ITEM-1709","ORD-50690","PROD-114","2","819.61"
"ITEM-1710","ORD-50691","PROD-115","1","6382.82"
"ITEM-1711","ORD-50691","PROD-112","3","8648.47"
"ITEM-1712","ORD-50691","PROD-132","3","4491.66"
"ITEM-1713","ORD-50692","PROD-119","1","2946.97"
"ITEM-1714","ORD-50692","PROD-120","3","7586.78"
"ITEM-1715","ORD-50693","PROD-128","2","1323.54"
"ITEM-1716","ORD-50693","PROD-115","3","6382.82"
"ITEM-1717","ORD-50694","PROD-120","3","7586.78"
"ITEM-1718","ORD-50694","PROD-121","3","9398.24"
"ITEM-1719","ORD-50695","PROD-115","2","6382.82"
"ITEM-1720","ORD-50695","PROD-122","3","8081.2"
"ITEM-1721","ORD-50695","PROD-122","2","8081.2"
"ITEM-1722","ORD-50695","PROD-128","3","1323.54"
"ITEM-1723","ORD-50696","PROD-102","2","3718.09"
"ITEM-1724","ORD-50697","PROD-106","2","8183.6"
"ITEM-1725","ORD-50697","PROD-128","3","1323.54"
"ITEM-1726","ORD-50697","PROD-127","1","5545.96"
"ITEM-1727","ORD-50698","PROD-111","2","6347.69"
"ITEM-1728","ORD-50698","PROD-129","3","2495.97"
"ITEM-1729","ORD-50698","PROD-116","1","6649.58"
"ITEM-1730","ORD-50698","PROD-105","3","9160.98"
"ITEM-1731","ORD-50699","PROD-101","2","1519.3"
"ITEM-1732","ORD-50699","PROD-129","3","2495.97"
"ITEM-1733","ORD-50699","PROD-116","3","6649.58"
"ITEM-1734","ORD-50700","PROD-115","3","6382.82"
"ITEM-1735","ORD-50700","PROD-110","2","8525.08"
"ITEM-1736","ORD-50701","PROD-101","3","1519.3"
"ITEM-1737","ORD-50702","PROD-103","2","8456.17"
"ITEM-1738","ORD-50702","PROD-111","3","6347.69"
"ITEM-1739","ORD-50703","PROD-125","2","5681.81"
"ITEM-1740","ORD-50704","PROD-127","3","5545.96"
"ITEM-1741","ORD-50705","PROD-116","2","6649.58"
"ITEM-1742","ORD-50705","PROD-112","3","8648.47"
"ITEM-1743","ORD-50706","PROD-126","3","696.05"
"ITEM-1744","ORD-50707","PROD-106","2","8183.6"
"ITEM-1745","ORD-50708","PROD-107","1","4137.55"
"ITEM-1746","ORD-50708","PROD-118","1","6702.37"
"ITEM-1747","ORD-50708","PROD-120","1","7586.78"
"ITEM-1748","ORD-50709","PROD-133","3","9603.27"
"ITEM-1749","ORD-50709","PROD-122","1","8081.2"
"ITEM-1750","ORD-50709","PROD-120","1","7586.78"
"ITEM-1751","ORD-50710","PROD-109","3","5729.65"
"ITEM-1752","ORD-50711","PROD-101","1","1519.3"
"ITEM-1753","ORD-50712","PROD-107","3","4137.55"
"ITEM-1754","ORD-50713","PROD-114","3","819.61"
"ITEM-1755","ORD-50713","PROD-130","3","6644.43"
"ITEM-1756","ORD-50713","PROD-108","1","7171.77"
"ITEM-1757","ORD-50713","PROD-126","3","696.05"
"ITEM-1758","ORD-50714","PROD-128","2","1323.54"
"ITEM-1759","ORD-50714","PROD-127","2","5545.96"
"ITEM-1760","ORD-50714","PROD-131","2","5849.74"
"ITEM-1761","ORD-50714","PROD-130","2","6644.43"
"ITEM-1762","ORD-50715","PROD-116","1","6649.58"
"ITEM-1763","ORD-50716","PROD-113","1","1369.31"
"ITEM-1764","ORD-50717","PROD-132","2","4491.66"
"ITEM-1765","ORD-50717","PROD-113","1","1369.31"
"ITEM-1766","ORD-50717","PROD-119","1","2946.97"
"ITEM-1767","ORD-50718","PROD-120","3","7586.78"
"ITEM-1768","ORD-50719","PROD-126","3","696.05"
"ITEM-1769","ORD-50719","PROD-101","3","1519.3"
"ITEM-1770","ORD-50719","PROD-104","2","8415.41"
"ITEM-1771","ORD-50720","PROD-130","1","6644.43"
"ITEM-1772","ORD-50721","PROD-122","2","8081.2"
"ITEM-1773","ORD-50721","PROD-133","3","9603.27"
"ITEM-1774","ORD-50721","PROD-101","2","1519.3"
"ITEM-1775","ORD-50722","PROD-104","3","8415.41"
"ITEM-1776","ORD-50722","PROD-101","3","1519.3"
"ITEM-1777","ORD-50723","PROD-121","2","9398.24"
"ITEM-1778","ORD-50723","PROD-121","1","9398.24"
"ITEM-1779","ORD-50723","PROD-127","1","5545.96"
"ITEM-1780","ORD-50723","PROD-107","3","4137.55"
"ITEM-1781","ORD-50724","PROD-105","1","9160.98"
"ITEM-1782","ORD-50724","PROD-122","2","8081.2"
"ITEM-1783","ORD-50725","PROD-110","3","8525.08"
"ITEM-1784","ORD-50726","PROD-101","2","1519.3"
"ITEM-1785","ORD-50727","PROD-123","1","3560.76"
"ITEM-1786","ORD-50727","PROD-134","3","5568.01"
"ITEM-1787","ORD-50727","PROD-120","1","7586.78"
"ITEM-1788","ORD-50727","PROD-131","2","5849.74"
"ITEM-1789","ORD-50728","PROD-101","1","1519.3"
"ITEM-1790","ORD-50728","PROD-108","1","7171.77"
"ITEM-1791","ORD-50728","PROD-121","2","9398.24"
"ITEM-1792","ORD-50728","PROD-111","2","6347.69"
"ITEM-1793","ORD-50729","PROD-104","2","8415.41"
"ITEM-1794","ORD-50729","PROD-114","2","819.61"
"ITEM-1795","ORD-50729","PROD-121","3","9398.24"
"ITEM-1796","ORD-50730","PROD-111","2","6347.69"
"ITEM-1797","ORD-50731","PROD-128","3","1323.54"
"ITEM-1798","ORD-50731","PROD-106","1","8183.6"
"ITEM-1799","ORD-50732","PROD-112","3","8648.47"
"ITEM-1800","ORD-50732","PROD-121","3","9398.24"
"ITEM-1801","ORD-50732","PROD-107","3","4137.55"
"ITEM-1802","ORD-50733","PROD-129","3","2495.97"
"ITEM-1803","ORD-50734","PROD-113","3","1369.31"
"ITEM-1804","ORD-50735","PROD-107","1","4137.55"
"ITEM-1805","ORD-50735","PROD-122","3","8081.2"
"ITEM-1806","ORD-50735","PROD-126","3","696.05"
"ITEM-1807","ORD-50736","PROD-117","3","3922.1"
"ITEM-1808","ORD-50736","PROD-103","1","8456.17"
"ITEM-1809","ORD-50737","PROD-129","1","2495.97"
"ITEM-1810","ORD-50737","PROD-101","3","1519.3"
"ITEM-1811","ORD-50737","PROD-115","1","6382.82"
"ITEM-1812","ORD-50737","PROD-121","3","9398.24"
"ITEM-1813","ORD-50738","PROD-105","3","9160.98"
"ITEM-1814","ORD-50738","PROD-127","2","5545.96"
"ITEM-1815","ORD-50738","PROD-103","3","8456.17"
"ITEM-1816","ORD-50738","PROD-130","2","6644.43"
"ITEM-1817","ORD-50739","PROD-128","2","1323.54"
"ITEM-1818","ORD-50739","PROD-110","2","8525.08"
"ITEM-1819","ORD-50739","PROD-103","3","8456.17"
"ITEM-1820","ORD-50739","PROD-130","2","6644.43"
"ITEM-1821","ORD-50740","PROD-104","3","8415.41"
"ITEM-1822","ORD-50740","PROD-131","3","5849.74"
"ITEM-1823","ORD-50741","PROD-127","2","5545.96"
"ITEM-1824","ORD-50741","PROD-109","3","5729.65"
"ITEM-1825","ORD-50742","PROD-129","3","2495.97"
"ITEM-1826","ORD-50742","PROD-113","1","1369.31"
"ITEM-1827","ORD-50743","PROD-124","1","2838.25"
"ITEM-1828","ORD-50744","PROD-132","1","4491.66"
"ITEM-1829","ORD-50745","PROD-113","2","1369.31"
"ITEM-1830","ORD-50745","PROD-120","3","7586.78"
"ITEM-1831","ORD-50745","PROD-113","1","1369.31"
"ITEM-1832","ORD-50745","PROD-111","3","6347.69"
"ITEM-1833","ORD-50746","PROD-108","3","7171.77"
"ITEM-1834","ORD-50746","PROD-111","2","6347.69"
"ITEM-1835","ORD-50746","PROD-126","1","696.05"
"ITEM-1836","ORD-50746","PROD-120","3","7586.78"
"ITEM-1837","ORD-50747","PROD-133","2","9603.27"
"ITEM-1838","ORD-50747","PROD-104","1","8415.41"
"ITEM-1839","ORD-50748","PROD-133","3","9603.27"
"ITEM-1840","ORD-50748","PROD-121","3","9398.24"
"ITEM-1841","ORD-50749","PROD-118","2","6702.37"
"ITEM-1842","ORD-50749","PROD-109","3","5729.65"
"ITEM-1843","ORD-50750","PROD-126","1","696.05"
"ITEM-1844","ORD-50750","PROD-122","1","8081.2"
"ITEM-1845","ORD-50750","PROD-124","3","2838.25"
"ITEM-1846","ORD-50751","PROD-129","3","2495.97"
"ITEM-1847","ORD-50751","PROD-131","3","5849.74"
"ITEM-1848","ORD-50751","PROD-119","1","2946.97"
"ITEM-1849","ORD-50752","PROD-131","2","5849.74"
"ITEM-1850","ORD-50753","PROD-125","1","5681.81"
"ITEM-1851","ORD-50753","PROD-127","3","5545.96"
"ITEM-1852","ORD-50754","PROD-105","3","9160.98"
"ITEM-1853","ORD-50755","PROD-130","1","6644.43"
"ITEM-1854","ORD-50755","PROD-126","3","696.05"
"ITEM-1855","ORD-50755","PROD-113","3","1369.31"
"ITEM-1856","ORD-50756","PROD-126","2","696.05"
"ITEM-1857","ORD-50756","PROD-106","2","8183.6"
"ITEM-1858","ORD-50756","PROD-128","1","1323.54"
"ITEM-1859","ORD-50757","PROD-103","2","8456.17"
"ITEM-1860","ORD-50758","PROD-134","1","5568.01"
"ITEM-1861","ORD-50758","PROD-130","1","6644.43"
"ITEM-1862","ORD-50758","PROD-103","1","8456.17"
"ITEM-1863","ORD-50758","PROD-113","3","1369.31"
"ITEM-1864","ORD-50759","PROD-108","1","7171.77"
"ITEM-1865","ORD-50760","PROD-134","1","5568.01"
"ITEM-1866","ORD-50760","PROD-107","1","4137.55"
"ITEM-1867","ORD-50761","PROD-116","3","6649.58"
"ITEM-1868","ORD-50762","PROD-122","3","8081.2"
"ITEM-1869","ORD-50762","PROD-127","2","5545.96"
"ITEM-1870","ORD-50762","PROD-126","2","696.05"
"ITEM-1871","ORD-50763","PROD-133","3","9603.27"
"ITEM-1872","ORD-50763","PROD-104","2","8415.41"
"ITEM-1873","ORD-50764","PROD-115","1","6382.82"
"ITEM-1874","ORD-50764","PROD-132","1","4491.66"
"ITEM-1875","ORD-50764","PROD-114","1","819.61"
"ITEM-1876","ORD-50764","PROD-113","2","1369.31"
"ITEM-1877","ORD-50765","PROD-127","3","5545.96"
"ITEM-1878","ORD-50765","PROD-107","2","4137.55"
"ITEM-1879","ORD-50766","PROD-120","2","7586.78"
"ITEM-1880","ORD-50767","PROD-119","3","2946.97"
"ITEM-1881","ORD-50767","PROD-107","2","4137.55"
"ITEM-1882","ORD-50768","PROD-107","2","4137.55"
"ITEM-1883","ORD-50768","PROD-132","3","4491.66"
"ITEM-1884","ORD-50768","PROD-106","1","8183.6"
"ITEM-1885","ORD-50768","PROD-130","3","6644.43"
"ITEM-1886","ORD-50769","PROD-118","1","6702.37"
"ITEM-1887","ORD-50769","PROD-127","2","5545.96"
"ITEM-1888","ORD-50770","PROD-129","2","2495.97"
"ITEM-1889","ORD-50770","PROD-117","2","3922.1"
"ITEM-1890","ORD-50771","PROD-103","3","8456.17"
"ITEM-1891","ORD-50771","PROD-128","1","1323.54"
"ITEM-1892","ORD-50771","PROD-134","3","5568.01"
"ITEM-1893","ORD-50772","PROD-117","1","3922.1"
"ITEM-1894","ORD-50772","PROD-123","1","3560.76"
"ITEM-1895","ORD-50773","PROD-110","1","8525.08"
"ITEM-1896","ORD-50773","PROD-127","1","5545.96"
